C_LOC_MEV;NOMBRE DEL PROGRAMA;PROGRAMA;PROGRAMA II;ENTREGADA;AÑO;N;TP;PU;AR;UP;MP
18931;PERALTA II;NÚCLEO;NÚCLEO;29/08/1992;1992;29;0;0;0;0;0
18894;PIEDRA SOLA;NÚCLEO;NÚCLEO;25/07/1992;1992;25;0;0;0;0;0
18721;ACHAR II;NÚCLEO;NÚCLEO;11/07/1992;1992;26;4;0;0;0;0
4522;RIO BRANCO III;NÚCLEO;NÚCLEO;04/07/1992;1992;70;0;0;0;0;0
8621;CARDAL II;NÚCLEO;NÚCLEO;20/06/1992;1992;77;0;0;0;0;0
10521;AIGUÁ II;NÚCLEO;NÚCLEO;13/06/1992;1992;54;0;0;0;0;0
13522;TRANQUERAS II;NÚCLEO;NÚCLEO;15/05/1992;1992;60;20;0;0;0;0
19821;RINCON III;NÚCLEO;NÚCLEO;21/03/1992;1992;70;0;0;0;0;0
12723;GRECCO III;NÚCLEO;NÚCLEO;21/12/1991;1991;55;0;0;0;0;0
3526;SANTA ROSA;NÚCLEO;NÚCLEO;14/12/1991;1991;75;0;0;0;0;0
11621;QUEBRACHO II;NÚCLEO;NÚCLEO;16/11/1991;1991;90;0;0;0;0;0
5521;OMBUES DE LAVALLE;NÚCLEO;NÚCLEO;09/11/1991;1991;90;0;0;0;0;0
17823;RISSO;NÚCLEO;NÚCLEO;26/10/1991;1991;25;24;0;0;0;0
17823;RISSO UP I;UP;UP;26/10/1991;1991;0;0;0;0;1;0
12621;NUEVO BERLÍN;NÚCLEO;NÚCLEO;19/10/1991;1991;70;0;0;0;0;0
6964;SAN JORGE II;NÚCLEO;NÚCLEO;11/10/1991;1991;53;3;0;0;0;0
19790;CERRO CHATO III;NÚCLEO;NÚCLEO;05/10/1991;1991;60;0;0;0;0;0
13943;MASOLLER;NÚCLEO;NÚCLEO;21/09/1991;1991;43;0;0;0;0;0
5923;CAMPANA;NÚCLEO;NÚCLEO;14/09/1991;1991;36;0;0;0;0;0
17951;COLONIA CONCORDIA I;NÚCLEO;NÚCLEO;07/09/1991;1991;14;0;0;0;0;0
15949;COLONIA LAVALLEJA II;NÚCLEO;NÚCLEO;31/08/1991;1991;62;0;0;0;0;0
19522;VERGARA II;NÚCLEO;NÚCLEO;27/07/1991;1991;70;0;0;0;0;0
11826;TRES ARBOLES (MORATÓ);NÚCLEO;NÚCLEO;29/06/1991;1991;36;0;0;0;0;0
19722;LA CHARQUEADA III;NÚCLEO;NÚCLEO;22/06/1991;1991;44;19;0;0;0;0
4220;TAMBOS MELO UP II;UP;UP;08/06/1991;1991;0;0;0;0;7;0
16827;RAIGON;NÚCLEO;NÚCLEO;27/04/1991;1991;71;0;0;0;0;0
13621;VICHADERO;NÚCLEO;NÚCLEO;09/02/1991;1991;71;0;0;0;0;0
9942;POLANCO;NÚCLEO;NÚCLEO;19/01/1991;1991;38;0;0;0;0;0
12797;ALGORTA;NÚCLEO;NÚCLEO;12/01/1991;1991;60;0;0;0;0;0
6940;FELICIANO;NÚCLEO;NÚCLEO;28/12/1990;1990;18;0;0;0;0;0
9522;JOSÉ PEDRO VARELA II;NÚCLEO;NÚCLEO;22/12/1990;1990;82;0;0;0;0;0
18828;CARAGUATA II;NÚCLEO;NÚCLEO;15/12/1990;1990;53;0;0;0;0;0
4522;RIO BRANCO II;NÚCLEO;NÚCLEO;15/09/1990;1990;70;0;0;0;0;0
12622;SAN JAVIER;NÚCLEO;NÚCLEO;08/09/1990;1990;60;0;0;0;0;0
14721;18 DE JULIO;NÚCLEO;NÚCLEO;01/09/1990;1990;52;0;0;0;0;0
2621;BALTASAR BRUM;NÚCLEO;NÚCLEO;18/08/1990;1990;67;0;0;0;0;0
7721;ISMAEL CORTINAS II;NÚCLEO;NÚCLEO;28/07/1990;1990;57;3;0;0;0;0
18695;TAMBORES II;NÚCLEO;NÚCLEO;21/07/1990;1990;90;0;0;0;0;0
10521;AIGUÁ ;NÚCLEO;NÚCLEO;14/07/1990;1990;68;0;0;0;0;0
8923;BERRONDO;NÚCLEO;NÚCLEO;09/06/1990;1990;31;0;0;0;0;0
4220;TAMBOS MELO UP I;UP;UP;26/05/1990;1990;0;0;0;0;3;0
14422;LASCANO II;NÚCLEO;NÚCLEO;10/03/1990;1990;93;0;0;0;0;0
11953;PUEBLO GALLINAL;NÚCLEO;NÚCLEO;27/01/1990;1990;50;0;0;0;0;0
8521;CASUPÁ III;NÚCLEO;NÚCLEO;02/12/1989;1989;88;0;0;0;0;0
17722;SANTA CATALINA;NÚCLEO;NÚCLEO;11/11/1989;1989;25;20;0;0;0;0
15959;PUNTAS DE VALENTIN;NÚCLEO;NÚCLEO;04/11/1989;1989;41;0;0;0;0;0
14421;CASTILLOS;NÚCLEO;NÚCLEO;28/10/1989;1989;58;0;0;0;0;0
8624;25 DE MAYO;NÚCLEO;NÚCLEO;30/09/1989;1989;67;2;0;0;0;0
3730;SAN ANTONIO;NÚCLEO;NÚCLEO;23/09/1989;1989;28;0;0;0;0;0
6622;LA PALOMA;NÚCLEO;NÚCLEO;16/09/1989;1989;37;0;0;0;0;0
19790;CERRO CHATO II;NÚCLEO;NÚCLEO;19/08/1989;1989;98;0;0;0;0;0
9621;MARISCALA III;NÚCLEO;NÚCLEO;29/07/1989;1989;71;29;0;0;0;0
4721;NOBLIA II;NÚCLEO;NÚCLEO;22/07/1989;1989;89;0;0;0;0;0
4827;PLACIDO ROSAS;NÚCLEO;NÚCLEO;15/07/1989;1989;38;0;0;0;0;0
11722;MERINOS;NÚCLEO;NÚCLEO;08/07/1989;1989;38;0;0;0;0;0
19722;LA CHARQUEADA II;NÚCLEO;NÚCLEO;01/07/1989;1989;55;45;0;0;0;0
18722;ANSINA II;NÚCLEO;NÚCLEO;10/06/1989;1989;57;4;0;0;0;0
11935;LA TENTACION II;NÚCLEO;NÚCLEO;27/05/1989;1989;21;0;0;0;0;0
17621;JOSÉ ENRIQUE RODÓ IV;NÚCLEO;NÚCLEO;20/05/1989;1989;47;16;0;0;0;0
9522;JOSÉ PEDRO VARELA I;NÚCLEO;NÚCLEO;13/05/1989;1989;81;0;0;0;0;0
12421;YOUNG III;NÚCLEO;NÚCLEO;06/05/1989;1989;71;1;0;0;0;0
17622;PALMITAS;NÚCLEO;NÚCLEO;04/03/1989;1989;61;1;0;0;0;0
10940;AZNAREZ;NÚCLEO;NÚCLEO;04/02/1989;1989;93;0;0;0;0;0
4522;RIO BRANCO I;NÚCLEO;NÚCLEO;05/12/1988;1988;72;0;0;0;0;0
6721;CARLOS REYLES II-REC;NÚCLEO;NÚCLEO;25/11/1988;1988;48;18;0;0;0;0
2833;MONES QUINTELA;NÚCLEO;NÚCLEO;22/10/1988;1988;90;0;0;0;0;0
8622;FRAY MARCOS;NÚCLEO;NÚCLEO;29/07/1988;1988;63;0;0;0;0;0
9622;SOLIS DE MATAOJO;NÚCLEO;NÚCLEO;27/02/1988;1988;90;0;0;0;0;0
17621;JOSÉ ENRIQUE RODÓ III;NÚCLEO;NÚCLEO;19/12/1987;1987;25;3;0;0;0;0
15825;CUCHILLA DE GUAVIYU;NÚCLEO;NÚCLEO;12/12/1987;1987;25;0;0;0;0;0
11521;GUICHON;NÚCLEO;NÚCLEO;28/11/1987;1987;90;0;0;0;0;0
6621;BLANQUILLO;NÚCLEO;NÚCLEO;21/11/1987;1987;56;0;0;0;0;0
18931;PERALTA;NÚCLEO;NÚCLEO;14/11/1987;1987;38;0;0;0;0;0
11929;EL EUCALIPTO;NÚCLEO;NÚCLEO;07/11/1987;1987;32;0;0;0;0;0
14422;LASCANO;NÚCLEO;NÚCLEO;31/10/1987;1987;76;0;0;0;0;0
19821;RINCON II;NÚCLEO;NÚCLEO;16/05/1987;1987;20;3;0;0;0;0
12421;YOUNG II;NÚCLEO;NÚCLEO;14/03/1987;1987;29;0;0;0;0;0
18721;ACHAR;NÚCLEO;NÚCLEO;30/08/1986;1986;40;0;0;0;0;0
13831;LAPUENTE;NÚCLEO;NÚCLEO;02/08/1986;1986;25;0;0;0;0;0
12421;YOUNG I;NÚCLEO;NÚCLEO;14/12/1985;1985;30;0;0;0;0;0
15949;COLONIA LAVALLEJA;NÚCLEO;NÚCLEO;14/09/1985;1985;55;0;0;0;0;0
19821;RINCON;NÚCLEO;NÚCLEO;17/08/1985;1985;41;0;0;0;0;0
11621;QUEBRACHO;NÚCLEO;NÚCLEO;09/02/1985;1985;100;0;0;0;0;0
4521;FRAILE MUERTO IV;NÚCLEO;NÚCLEO;01/09/1984;1984;74;0;0;0;0;0
2824;CUARO;NÚCLEO;NÚCLEO;30/06/1984;1984;21;0;0;0;0;0
12826;PASO DE LA CRUZ;NÚCLEO;NÚCLEO;19/05/1984;1984;29;0;0;0;0;0
18828;CARAGUATA;NÚCLEO;NÚCLEO;07/04/1984;1984;34;1;0;0;0;0
8722;CAPILLA DEL SAUCE;NÚCLEO;NÚCLEO;23/12/1983;1983;51;0;0;0;0;0
8721;CERRO COLORADO II;NÚCLEO;NÚCLEO;10/12/1983;1983;80;0;0;0;0;0
9621;MARISCALA II;NÚCLEO;NÚCLEO;26/11/1983;1983;64;17;0;0;0;0
4721;NOBLIA;NÚCLEO;NÚCLEO;23/07/1983;1983;55;0;0;0;0;0
11822;BEISSO;NÚCLEO;NÚCLEO;02/07/1983;1983;35;0;0;0;0;0
9521;BATLLE Y ORDOÑEZ I;NÚCLEO;NÚCLEO;26/02/1983;1983;77;0;0;0;0;0
19522;VERGARA;NÚCLEO;NÚCLEO;26/09/1982;1982;80;0;0;0;0;0
8621;CARDAL;NÚCLEO;NÚCLEO;14/08/1982;1982;72;0;0;0;0;0
11695;TAMBORES;NÚCLEO;NÚCLEO;26/06/1982;1982;72;0;0;0;0;0
15832;SAUCEDO;NÚCLEO;NÚCLEO;22/05/1982;1982;41;0;0;0;0;0
18521;SAN GREGORIO;NÚCLEO;NÚCLEO;27/03/1982;1982;42;1;0;0;0;0
14621;CEBOLLATI;NÚCLEO;NÚCLEO;19/12/1981;1981;56;0;0;0;0;0
4521;FRAILE MUERTO III;NÚCLEO;NÚCLEO;14/11/1981;1981;37;0;0;0;0;0
19521;SANTA CLARA;NÚCLEO;NÚCLEO;14/11/1981;1981;24;0;0;0;0;0
6521;EL CARMEN;NÚCLEO;NÚCLEO;17/10/1981;1981;69;0;0;0;0;0
6721;CARLOS REYLES;NÚCLEO;NÚCLEO;01/08/1981;1981;50;1;0;0;0;0
11827;PIEDRAS COLORADAS;NÚCLEO;NÚCLEO;14/03/1981;1981;87;0;0;0;0;0
6964;SAN JORGE;NÚCLEO;NÚCLEO;17/01/1981;1981;0;35;0;0;0;0
17721;EGAÑA;NÚCLEO;NÚCLEO;13/12/1980;1980;59;8;0;0;0;0
12723;GRECCO II;NÚCLEO;NÚCLEO;22/11/1980;1980;20;0;0;0;0;0
13824;CERRO PELADO;NÚCLEO;NÚCLEO;10/08/1980;1980;11;0;0;0;0;0
15822;BIASSINI II;NÚCLEO;NÚCLEO;26/04/1980;1980;22;0;0;0;0;0
2721;BERNABE RIVERA II;NÚCLEO;NÚCLEO;23/02/1980;1980;20;0;0;0;0;0
11935;LA TENTACION;NÚCLEO;NÚCLEO;22/12/1979;1979;40;0;0;0;0;0
4521;FRAILE MUERTO II;NÚCLEO;NÚCLEO;16/09/1979;1979;25;0;0;0;0;0
15965;RINCON DE VALENTIN II;NÚCLEO;NÚCLEO;30/06/1979;1979;64;0;0;0;0;0
12723;GRECCO I;NÚCLEO;NÚCLEO;05/05/1979;1979;30;0;0;0;0;0
13522;TRANQUERAS;NÚCLEO;NÚCLEO;02/12/1978;1978;37;2;0;0;0;0
16823;MAL ABRIGO;NÚCLEO;NÚCLEO;09/09/1978;1978;53;0;0;0;0;0
8933;PARADA INDEPENDENCIA;NÚCLEO;NÚCLEO;16/12/1977;1977;14;22;0;0;0;0
2721;BERNABE RIVERA;NÚCLEO;NÚCLEO;28/12/1976;1976;27;0;0;0;0;0
8521;CASUPÁ II;NÚCLEO;NÚCLEO;20/11/1976;1976;76;0;0;0;0;0
6790;CERRO CHATO;NÚCLEO;NÚCLEO;02/08/1976;1976;29;17;0;0;0;0
4621;TUPAMBAE;NÚCLEO;NÚCLEO;19/06/1976;1976;26;6;0;0;0;0
18723;CURTINA;NÚCLEO;NÚCLEO;18/05/1976;1976;22;7;0;0;0;0
12824;SARANDÍ DE NAVARRO;NÚCLEO;NÚCLEO;17/09/1975;1975;18;3;0;0;0;0
12823;PASO DE LOS MELLIZOS;NÚCLEO;NÚCLEO;07/09/1975;1975;17;10;0;0;0;0
9621;MARISCALA I;NÚCLEO;NÚCLEO;02/03/1975;1975;23;29;0;0;0;0
15822;BIASSINI;NÚCLEO;NÚCLEO;15/09/1974;1974;31;0;0;0;0;0
15965;RINCON DE VALENTIN;NÚCLEO;NÚCLEO;15/09/1974;1974;41;0;0;0;0;0
7721;ISMAEL CORTINAS;NÚCLEO;NÚCLEO;19/06/1974;1974;31;19;0;0;0;0
11937;ORGOROSO;NÚCLEO;NÚCLEO;17/05/1974;1974;32;4;0;0;0;0
4521;FRAILE MUERTO I;NÚCLEO;NÚCLEO;17/03/1973;1973;17;4;0;0;0;0
19722;LA CHARQUEADA;NÚCLEO;NÚCLEO;17/03/1973;1973;0;15;0;0;0;0
18722;ANSINA;NÚCLEO;NÚCLEO;10/03/1973;1973;13;0;0;0;0;0
8721;CERRO COLORADO I;NÚCLEO;NÚCLEO;25/02/1973;1973;18;12;0;0;0;0
17621;JOSÉ ENRIQUE RODÓ II;NÚCLEO;NÚCLEO;24/02/1973;1973;28;18;0;0;0;0
17824;VILLA DARWIN;NÚCLEO;NÚCLEO;24/02/1973;1973;18;23;0;0;0;0
15931;CELESTE;NÚCLEO;NÚCLEO;11/03/1972;1972;16;0;0;0;0;0
8521;CASUPÁ I;NÚCLEO;NÚCLEO;11/12/1971;1971;0;30;0;0;0;0
17621;JOSÉ ENRIQUE RODÓ I;NÚCLEO;NÚCLEO;28/05/1971;1971;0;30;0;0;0;0
